UNIQUE_id,GEO_rural_urban,LONELINESS_chronic_loneliness,DEMO_age
cscs_09964,,Yes,30.0
cscs_09965,,,27.0
cscs_09966,"Large urban centre (100,000+ people)",,28.0
cscs_09968,"Medium city/town (30,000-99,999 people)",,30.0
cscs_09969,,,57.0
cscs_09970,,,33.0
cscs_09971,,Yes,30.0
cscs_09972,,,64.0
cscs_09973,"Large urban centre (100,000+ people)",,63.0
cscs_09974,,,32.0
cscs_09975,,,24.0
cscs_09976,,,82.0
cscs_09977,,,29.0
cscs_09978,,,18.0
cscs_09979,,No,29.0
cscs_09980,"Medium city/town (30,000-99,999 people)",,55.0
cscs_09981,,No,64.0
cscs_09982,,,26.0
cscs_09983,,,25.0
cscs_09984,,,55.0
cscs_09986,,,52.0
cscs_09987,,No,63.0
cscs_09988,,,26.0
cscs_09989,,,32.0
cscs_09990,"Small city/town (1,000-29,999 people)",,78.0
cscs_09991,,,28.0
cscs_09992,,,47.0
cscs_09993,,,67.0
cscs_09994,,,17.0
cscs_09995,,,22.0
cscs_09996,,No,72.0
cscs_09997,,,68.0
cscs_09998,Rural area (Less than 1000 people),,68.0
cscs_09999,"Large urban centre (100,000+ people)",,37.0
cscs_10000,,,35.0
cscs_10001,,,63.0
cscs_10004,,,32.0
cscs_10005,,,39.0
cscs_10006,,,76.0
cscs_10009,"Medium city/town (30,000-99,999 people)",,21.0
cscs_10010,,,46.0
cscs_10011,,,36.0
cscs_10012,,,45.0
cscs_10013,,,52.0
cscs_10015,,,30.0
cscs_10016,,,18.0
cscs_10017,"Medium city/town (30,000-99,999 people)",,27.0
cscs_10018,"Medium city/town (30,000-99,999 people)",,53.0
cscs_10019,,,26.0
cscs_10020,,,30.0
cscs_10021,,,56.0
cscs_10022,,,32.0
cscs_10023,,,49.0
cscs_10024,,No,70.0
cscs_10025,,,59.0
cscs_10026,,,43.0
cscs_10027,,,73.0
cscs_10028,,,27.0
cscs_10029,,,29.0
cscs_10030,"Large urban centre (100,000+ people)",,18.0
cscs_10031,,,32.0
cscs_10032,,,84.0
cscs_10033,,,33.0
cscs_10034,,Presented but no response,28.0
cscs_10035,,,70.0
cscs_10036,"Large urban centre (100,000+ people)",,71.0
cscs_10037,"Medium city/town (30,000-99,999 people)",,36.0
cscs_10038,"Small city/town (1,000-29,999 people)",,71.0
cscs_10039,,,21.0
cscs_10040,,,27.0
cscs_10041,,,73.0
cscs_10042,"Large urban centre (100,000+ people)",,63.0
cscs_10043,,,23.0
cscs_10044,,,59.0
cscs_10045,,,37.0
cscs_10046,,,36.0
cscs_10047,"Small city/town (1,000-29,999 people)",,53.0
cscs_10048,,No,33.0
cscs_10049,,,70.0
cscs_10050,,No,71.0
cscs_10051,,,45.0
cscs_10052,"Small city/town (1,000-29,999 people)",,19.0
cscs_10053,,,63.0
cscs_10054,,,25.0
cscs_10055,,,44.0
cscs_10056,,,28.0
cscs_10057,,,30.0
cscs_10058,,,30.0
cscs_10059,,,84.0
cscs_10060,,,73.0
cscs_10061,Presented but no response,,33.0
cscs_10062,Rural area (Less than 1000 people),,81.0
cscs_10063,,,67.0
cscs_10064,"Small city/town (1,000-29,999 people)",,60.0
cscs_10065,,,32.0
cscs_10066,,,19.0
cscs_10067,,,60.0
cscs_10068,,,26.0
cscs_10069,,,61.0
cscs_10070,,No,64.0
cscs_10071,,,67.0
cscs_10072,,,31.0
cscs_10073,,,62.0
cscs_10074,,,81.0
cscs_10075,,,60.0
cscs_10076,,,72.0
cscs_10077,,,45.0
cscs_10079,"Large urban centre (100,000+ people)",,56.0
cscs_10080,,,25.0
cscs_10081,"Large urban centre (100,000+ people)",,48.0
cscs_10082,,,25.0
cscs_10083,,,53.0
cscs_10084,,,30.0
cscs_10085,,,47.0
cscs_10086,,,27.0
cscs_10088,,,22.0
cscs_10089,,,29.0
cscs_10091,"Small city/town (1,000-29,999 people)",,58.0
cscs_10092,,,48.0
cscs_10093,,,36.0
cscs_10095,,,47.0
cscs_10097,,,29.0
cscs_10098,,,38.0
cscs_10100,,,33.0
cscs_10101,,,37.0
cscs_10102,,,62.0
cscs_10103,"Medium city/town (30,000-99,999 people)",,77.0
cscs_10104,"Large urban centre (100,000+ people)",,38.0
cscs_10105,,,30.0
cscs_10106,,,24.0
cscs_10107,,Yes,26.0
cscs_10108,,,33.0
cscs_10109,"Large urban centre (100,000+ people)",,60.0
cscs_10110,,,25.0
cscs_10111,,,31.0
cscs_10112,"Small city/town (1,000-29,999 people)",,40.0
cscs_10113,,,61.0
cscs_10114,,,59.0
cscs_10115,,,41.0
cscs_10116,,,30.0
cscs_10117,,,18.0
cscs_10118,,,48.0
cscs_10120,,,62.0
cscs_10121,,,41.0
cscs_10123,"Large urban centre (100,000+ people)",,58.0
cscs_10124,"Large urban centre (100,000+ people)",,32.0
cscs_10127,,,24.0
cscs_10128,,,25.0
cscs_10129,,,36.0
cscs_10131,,,65.0
cscs_10132,,,20.0
cscs_10133,"Large urban centre (100,000+ people)",,56.0
cscs_10134,"Large urban centre (100,000+ people)",,51.0
cscs_10135,,,33.0
cscs_10136,,,26.0
cscs_10137,"Small city/town (1,000-29,999 people)",,59.0
cscs_10138,,,55.0
cscs_10139,"Medium city/town (30,000-99,999 people)",,32.0
cscs_10140,,,30.0
cscs_10141,,,64.0
cscs_10142,,,70.0
cscs_10143,,No,66.0
cscs_10144,,,46.0
cscs_10145,Presented but no response,,28.0
cscs_10146,,,75.0
cscs_10147,"Large urban centre (100,000+ people)",,66.0
cscs_10148,,,54.0
cscs_10149,,,72.0
cscs_10151,,,62.0
cscs_10152,"Small city/town (1,000-29,999 people)",,79.0
cscs_10153,"Large urban centre (100,000+ people)",,51.0
cscs_10155,"Large urban centre (100,000+ people)",,52.0
cscs_10156,,,26.0
cscs_10157,,,64.0
cscs_10159,,,64.0
cscs_10160,"Large urban centre (100,000+ people)",,27.0
cscs_10161,,,56.0
cscs_10162,,,66.0
cscs_10163,,Yes,35.0
cscs_10164,,,74.0
cscs_10165,,,62.0
cscs_10166,,,31.0
cscs_10167,,,61.0
cscs_10168,,,28.0
cscs_10169,,,22.0
cscs_10170,,,62.0
cscs_10171,"Small city/town (1,000-29,999 people)",,29.0
cscs_10172,,,22.0
cscs_10173,,,26.0
cscs_10174,,,27.0
cscs_10176,,,61.0
cscs_10177,,,30.0
cscs_10179,,,72.0
cscs_10180,,No,61.0
cscs_10181,"Large urban centre (100,000+ people)",,27.0
cscs_10182,,,62.0
cscs_10184,,,59.0
cscs_10185,,,40.0
cscs_10186,,,34.0
cscs_10188,,,28.0
cscs_10189,,,81.0
cscs_10190,,,29.0
cscs_10191,,,75.0
cscs_10192,,,63.0
cscs_10194,,,18.0
cscs_10195,,,17.0
cscs_10196,,,20.0
cscs_10197,"Large urban centre (100,000+ people)",,56.0
cscs_10198,,Yes,30.0
cscs_10199,"Small city/town (1,000-29,999 people)",,71.0
cscs_10200,,,26.0
cscs_10201,,,75.0
cscs_10203,,,30.0
cscs_10204,,,62.0
cscs_10205,,,28.0
cscs_10206,,,66.0
cscs_10207,"Large urban centre (100,000+ people)",,53.0
cscs_10208,,,56.0
cscs_10209,,,36.0
cscs_10210,,No,45.0
cscs_10211,,,69.0
cscs_10212,,,41.0
cscs_10213,,,56.0
cscs_10216,,,68.0
cscs_10217,,,60.0
cscs_10218,"Medium city/town (30,000-99,999 people)",,59.0
cscs_10219,,,52.0
cscs_10220,,No,64.0
cscs_10222,,,54.0
cscs_10223,,,56.0
cscs_10224,,,22.0
cscs_10225,,,28.0
cscs_10226,"Large urban centre (100,000+ people)",,42.0
cscs_10227,,,23.0
cscs_10229,,,35.0
cscs_10230,,,62.0
cscs_10231,,,29.0
cscs_10232,,,63.0
cscs_10233,"Medium city/town (30,000-99,999 people)",,73.0
cscs_10234,,No,27.0
cscs_10235,,,35.0
cscs_10236,,,38.0
cscs_10237,"Large urban centre (100,000+ people)",,27.0
cscs_10238,,,72.0
cscs_10239,"Large urban centre (100,000+ people)",,76.0
cscs_10240,,,31.0
cscs_10241,"Large urban centre (100,000+ people)",,72.0
cscs_10243,,,52.0
cscs_10244,Rural area (Less than 1000 people),,32.0
cscs_10245,"Medium city/town (30,000-99,999 people)",,28.0
cscs_10246,"Large urban centre (100,000+ people)",,39.0
cscs_10247,,,68.0
cscs_10248,,,22.0
cscs_10249,,,50.0
cscs_10250,,,30.0
cscs_10251,"Medium city/town (30,000-99,999 people)",,72.0
cscs_10252,,,28.0
cscs_10253,,,36.0
cscs_10254,Rural area (Less than 1000 people),,56.0
cscs_10255,,,54.0
cscs_10256,"Large urban centre (100,000+ people)",,59.0
cscs_10257,,Yes,75.0
cscs_10260,"Large urban centre (100,000+ people)",,68.0
cscs_10264,,,50.0
cscs_10265,,,60.0
cscs_10266,,,51.0
cscs_10267,,,35.0
cscs_10268,,,25.0
cscs_10269,,,67.0
cscs_10270,,,54.0
cscs_10271,,,30.0
cscs_10272,,,65.0
cscs_10273,,,60.0
cscs_10274,,,46.0
cscs_10276,"Large urban centre (100,000+ people)",,34.0
cscs_10277,,,58.0
cscs_10278,,,27.0
cscs_10279,,,67.0
cscs_10281,,,29.0
cscs_10283,"Medium city/town (30,000-99,999 people)",,31.0
cscs_10284,,Yes,61.0
cscs_10285,"Medium city/town (30,000-99,999 people)",,73.0
cscs_10287,,,35.0
cscs_10288,"Large urban centre (100,000+ people)",,34.0
cscs_10289,,,76.0
cscs_10290,,,36.0
cscs_10291,,,26.0
cscs_10292,,,28.0
cscs_10293,"Medium city/town (30,000-99,999 people)",,38.0
cscs_10294,,,22.0
cscs_10295,"Large urban centre (100,000+ people)",,29.0
cscs_10296,,,26.0
cscs_10297,"Medium city/town (30,000-99,999 people)",,16.0
cscs_10298,,,23.0
cscs_10299,,,42.0
cscs_10300,"Small city/town (1,000-29,999 people)",,76.0
cscs_10301,"Medium city/town (30,000-99,999 people)",,30.0
cscs_10305,"Large urban centre (100,000+ people)",,40.0
cscs_10307,,,30.0
cscs_10309,,No,60.0
cscs_10310,,No,60.0
cscs_10311,,Yes,42.0
cscs_10313,,,30.0
cscs_10314,,,42.0
cscs_10316,,,70.0
cscs_10317,,,27.0
cscs_10318,,,19.0
cscs_10319,,,26.0
cscs_10322,,,18.0
cscs_10323,"Small city/town (1,000-29,999 people)",,36.0
cscs_10325,,,54.0
cscs_10326,,,21.0
cscs_10328,"Small city/town (1,000-29,999 people)",,79.0
cscs_10329,,,44.0
cscs_10330,"Small city/town (1,000-29,999 people)",,42.0
cscs_10331,,,55.0
cscs_10332,"Large urban centre (100,000+ people)",,75.0
cscs_10333,,,21.0
cscs_10334,,,27.0
cscs_10335,,,47.0
cscs_10336,,,44.0
cscs_10337,"Large urban centre (100,000+ people)",,42.0
cscs_10338,,,45.0
cscs_10339,"Medium city/town (30,000-99,999 people)",,61.0
cscs_10340,"Small city/town (1,000-29,999 people)",,54.0
cscs_10341,"Medium city/town (30,000-99,999 people)",,27.0
cscs_10342,,,18.0
cscs_10343,,,69.0
cscs_10344,,,38.0
cscs_10345,,No,49.0
cscs_10346,"Large urban centre (100,000+ people)",,37.0
cscs_10347,,,27.0
cscs_10348,,,43.0
cscs_10349,,,66.0
cscs_10351,,,23.0
cscs_10352,,,33.0
cscs_10353,,,56.0
cscs_10354,"Medium city/town (30,000-99,999 people)",,27.0
cscs_10355,,No,24.0
cscs_10356,,,35.0
cscs_10357,,,30.0
cscs_10358,,,25.0
cscs_10359,Rural area (Less than 1000 people),,53.0
cscs_10360,,,62.0
cscs_10361,"Large urban centre (100,000+ people)",,37.0
cscs_10362,"Medium city/town (30,000-99,999 people)",,22.0
cscs_10363,,,39.0
cscs_10364,,,49.0
cscs_10365,,,58.0
cscs_10366,"Large urban centre (100,000+ people)",,47.0
cscs_10367,"Small city/town (1,000-29,999 people)",,26.0
cscs_10368,Presented but no response,,33.0
cscs_10369,,,61.0
cscs_10371,,,33.0
cscs_10373,,,60.0
cscs_10376,,,51.0
cscs_10377,,,54.0
cscs_10378,,,21.0
cscs_10380,,,53.0
cscs_10381,,,63.0
cscs_10382,,,70.0
cscs_10383,,No,56.0
cscs_10384,,,61.0
cscs_10385,"Medium city/town (30,000-99,999 people)",,26.0
cscs_10388,,,28.0
cscs_10389,,,53.0
cscs_10390,,,30.0
cscs_10391,,Yes,50.0
cscs_10392,Rural area (Less than 1000 people),,43.0
cscs_10393,,,74.0
cscs_10394,,Yes,56.0
cscs_10395,"Large urban centre (100,000+ people)",,69.0
cscs_10396,,,25.0
cscs_10397,,,45.0
cscs_10398,,,67.0
cscs_10400,,,65.0
cscs_10401,,,24.0
cscs_10402,,,29.0
cscs_10403,"Large urban centre (100,000+ people)",,69.0
cscs_10405,"Large urban centre (100,000+ people)",,71.0
cscs_10406,"Large urban centre (100,000+ people)",,55.0
cscs_10407,,Presented but no response,43.0
cscs_10408,"Large urban centre (100,000+ people)",,54.0
cscs_10409,,,41.0
cscs_10410,"Small city/town (1,000-29,999 people)",,66.0
cscs_10411,,,78.0
cscs_10412,"Large urban centre (100,000+ people)",,51.0
cscs_10413,"Large urban centre (100,000+ people)",,43.0
cscs_10414,"Large urban centre (100,000+ people)",,34.0
cscs_10417,,,26.0
cscs_10418,,,22.0
cscs_10419,,,44.0
cscs_10420,,,66.0
cscs_10421,,,64.0
cscs_10422,"Medium city/town (30,000-99,999 people)",,28.0
cscs_10423,,,55.0
cscs_10424,,,25.0
cscs_10426,,,28.0
cscs_10427,Rural area (Less than 1000 people),,73.0
cscs_10428,"Small city/town (1,000-29,999 people)",,77.0
cscs_10429,,,72.0
cscs_10430,"Large urban centre (100,000+ people)",,24.0
cscs_10431,,,57.0
cscs_10433,,,29.0
cscs_10434,,,65.0
cscs_10435,,,70.0
cscs_10436,,,39.0
cscs_10437,,,28.0
cscs_10438,"Large urban centre (100,000+ people)",,82.0
cscs_10439,,,49.0
cscs_10440,,,39.0
cscs_10441,,,60.0
cscs_10442,,,31.0
cscs_10443,"Large urban centre (100,000+ people)",,61.0
cscs_10444,,,57.0
cscs_10445,,,26.0
cscs_10446,,,64.0
cscs_10447,,,36.0
cscs_10448,,,17.0
cscs_10450,,,39.0
cscs_10451,,,25.0
cscs_10452,,,49.0
cscs_10453,,,58.0
cscs_10454,"Medium city/town (30,000-99,999 people)",,53.0
cscs_10455,,,61.0
cscs_10456,,,53.0
cscs_10457,,,42.0
cscs_10458,"Large urban centre (100,000+ people)",,50.0
cscs_10459,,,51.0
cscs_10461,,,67.0
cscs_10462,,,50.0
cscs_10463,,,28.0
cscs_10464,,,35.0
cscs_10465,,,26.0
cscs_10467,,,28.0
cscs_10468,,,35.0
cscs_10469,,,33.0
cscs_10470,,,42.0
cscs_10471,,,28.0
cscs_10472,,,56.0
cscs_10473,,,58.0
cscs_10474,,,33.0
cscs_10475,,,78.0
cscs_10476,,,56.0
cscs_10477,,,32.0
cscs_10478,"Large urban centre (100,000+ people)",,27.0
cscs_10479,,,71.0
cscs_10480,,,27.0
cscs_10481,,,52.0
cscs_10482,,,48.0
cscs_10483,,,21.0
cscs_10484,,,53.0
cscs_10485,,,38.0
cscs_10486,,,25.0
cscs_10487,"Large urban centre (100,000+ people)",,53.0
cscs_10489,,,25.0
cscs_10490,,,26.0
cscs_10491,,,40.0
cscs_10492,,,61.0
cscs_10493,"Large urban centre (100,000+ people)",,49.0
cscs_10494,"Medium city/town (30,000-99,999 people)",,71.0
cscs_10496,,,27.0
cscs_10497,Rural area (Less than 1000 people),,70.0
cscs_10498,,,65.0
cscs_10499,,,26.0
cscs_10500,,No,78.0
cscs_10501,,,80.0
cscs_10502,"Medium city/town (30,000-99,999 people)",,26.0
cscs_10503,,,25.0
cscs_10504,,,28.0
cscs_10505,"Medium city/town (30,000-99,999 people)",,45.0
cscs_10506,"Large urban centre (100,000+ people)",,76.0
cscs_10507,,,82.0
cscs_10508,"Large urban centre (100,000+ people)",,71.0
cscs_10509,,,38.0
cscs_10512,,,25.0
cscs_10513,Rural area (Less than 1000 people),,67.0
cscs_10515,"Large urban centre (100,000+ people)",,32.0
cscs_10516,,,44.0
cscs_10517,"Large urban centre (100,000+ people)",,69.0
cscs_10518,,,24.0
cscs_10519,,,30.0
cscs_10520,,,56.0
cscs_10521,,Yes,41.0
cscs_10522,,,34.0
cscs_10523,,,62.0
cscs_10524,,,18.0
cscs_10525,,,51.0
cscs_10526,,,30.0
cscs_10527,,,61.0
cscs_10528,"Large urban centre (100,000+ people)",,57.0
cscs_10529,"Small city/town (1,000-29,999 people)",,70.0
cscs_10531,Rural area (Less than 1000 people),,63.0
cscs_10532,"Large urban centre (100,000+ people)",,57.0
cscs_10533,,,41.0
cscs_10534,,,43.0
cscs_10535,"Medium city/town (30,000-99,999 people)",,41.0
cscs_10536,"Large urban centre (100,000+ people)",,37.0
cscs_10537,,,80.0
cscs_10539,,,67.0
cscs_10540,,Yes,58.0
cscs_10541,,,48.0
cscs_10542,,,21.0
cscs_10543,,,64.0
cscs_10544,,No,33.0
cscs_10545,"Medium city/town (30,000-99,999 people)",,52.0
cscs_10546,,,33.0
cscs_10547,"Large urban centre (100,000+ people)",,64.0
cscs_10548,"Small city/town (1,000-29,999 people)",,83.0
cscs_10551,,Yes,44.0
cscs_10552,,,36.0
cscs_10553,,,35.0
cscs_10554,,,38.0
cscs_10555,,,75.0
cscs_10556,,,41.0
cscs_10557,,,46.0
cscs_10558,,,50.0
cscs_10559,,,78.0
cscs_10561,,,58.0
cscs_10563,,,40.0
cscs_10564,,,32.0
cscs_10565,,,36.0
cscs_10566,"Large urban centre (100,000+ people)",,50.0
cscs_10569,,,44.0
cscs_10570,,,55.0
cscs_10571,,,31.0
cscs_10573,,,26.0
cscs_10574,,,47.0
cscs_10575,"Large urban centre (100,000+ people)",,53.0
cscs_10578,"Small city/town (1,000-29,999 people)",,55.0
cscs_10580,,,20.0
cscs_10582,,,61.0
cscs_10584,"Large urban centre (100,000+ people)",,68.0
cscs_10586,"Small city/town (1,000-29,999 people)",,54.0
cscs_10587,,,79.0
cscs_10589,"Large urban centre (100,000+ people)",,29.0
cscs_10590,,No,66.0
cscs_10591,"Large urban centre (100,000+ people)",,32.0
cscs_10592,,,25.0
cscs_10594,,No,29.0
cscs_10595,,,38.0
cscs_10596,,,36.0
cscs_10598,,,53.0
cscs_10600,,,24.0
cscs_10601,,,75.0
cscs_10602,"Large urban centre (100,000+ people)",,63.0
cscs_10603,,,66.0
cscs_10604,,,45.0
cscs_10605,,Yes,38.0
cscs_10606,,,32.0
cscs_10608,"Small city/town (1,000-29,999 people)",,63.0
cscs_10609,"Medium city/town (30,000-99,999 people)",,58.0
cscs_10610,"Medium city/town (30,000-99,999 people)",,28.0
cscs_10612,,,25.0
cscs_10613,,,24.0
cscs_10614,,,65.0
cscs_10615,,,28.0
cscs_10616,,,25.0
cscs_10617,,,24.0
cscs_10618,,No,30.0
cscs_10619,,,70.0
cscs_10620,"Large urban centre (100,000+ people)",,40.0
cscs_10621,"Large urban centre (100,000+ people)",,68.0
cscs_10622,,,27.0
cscs_10623,"Medium city/town (30,000-99,999 people)",,43.0
cscs_10624,,,54.0
cscs_10625,,,24.0
cscs_10626,,,70.0
cscs_10628,Rural area (Less than 1000 people),,77.0
cscs_10629,,,57.0
cscs_10630,,,75.0
cscs_10631,,,39.0
cscs_10632,"Medium city/town (30,000-99,999 people)",,69.0
cscs_10634,,,53.0
cscs_10635,,,33.0
cscs_10637,Rural area (Less than 1000 people),,66.0
cscs_10639,,No,30.0
cscs_10640,"Large urban centre (100,000+ people)",,47.0
cscs_10641,,,67.0
cscs_10643,,,63.0
cscs_10644,,,26.0
cscs_10645,,,37.0
cscs_10646,,,27.0
cscs_10647,"Medium city/town (30,000-99,999 people)",,38.0
cscs_10648,,,54.0
cscs_10649,,,67.0
cscs_10650,,,69.0
cscs_10651,,,73.0
cscs_10654,"Small city/town (1,000-29,999 people)",,82.0
cscs_10655,,,68.0
cscs_10656,,,41.0
cscs_10657,,,30.0
cscs_10658,,,61.0
cscs_10659,,,38.0
cscs_10660,,,28.0
cscs_10661,,,29.0
cscs_10662,,,24.0
cscs_10663,"Large urban centre (100,000+ people)",,37.0
cscs_10664,"Medium city/town (30,000-99,999 people)",,73.0
cscs_10665,,,57.0
cscs_10666,,,25.0
cscs_10667,,,32.0
cscs_10668,,,34.0
cscs_10669,,,33.0
cscs_10671,,,47.0
cscs_10672,,No,67.0
cscs_10673,,,25.0
cscs_10674,,,45.0
cscs_10676,"Medium city/town (30,000-99,999 people)",,78.0
cscs_10677,"Medium city/town (30,000-99,999 people)",,59.0
cscs_10678,"Small city/town (1,000-29,999 people)",,34.0
cscs_10680,,,74.0
cscs_10681,,,30.0
cscs_10684,,,53.0
cscs_10685,,,34.0
cscs_10686,,,66.0
cscs_10687,"Large urban centre (100,000+ people)",,55.0
cscs_10688,"Medium city/town (30,000-99,999 people)",,30.0
cscs_10689,,,21.0
cscs_10690,,Yes,45.0
cscs_10691,,,31.0
cscs_10692,,,29.0
cscs_10693,,,32.0
cscs_10694,,,38.0
cscs_10696,,,25.0
cscs_10697,,,73.0
cscs_10698,"Small city/town (1,000-29,999 people)",,73.0
cscs_10699,,,32.0
cscs_10700,,,36.0
cscs_10701,,,30.0
cscs_10702,,,72.0
cscs_10703,,,83.0
cscs_10703,"Medium city/town (30,000-99,999 people)",,85.0
cscs_10704,,,76.0
cscs_10706,,Yes,40.0
cscs_10707,,,45.0
cscs_10708,,,78.0
cscs_10709,,,38.0
cscs_10710,,,39.0
cscs_10711,Rural area (Less than 1000 people),,40.0
cscs_10712,"Large urban centre (100,000+ people)",,21.0
cscs_10713,,,71.0
cscs_10714,Presented but no response,,18.0
cscs_10715,,,73.0
cscs_10716,,,26.0
cscs_10717,,,59.0
cscs_10719,"Large urban centre (100,000+ people)",,48.0
cscs_10720,,,32.0
cscs_10721,,,30.0
cscs_10722,,Yes,42.0
cscs_10723,"Large urban centre (100,000+ people)",,43.0
cscs_10724,Rural area (Less than 1000 people),,42.0
cscs_10725,,,55.0
cscs_10726,,,31.0
cscs_10728,,,25.0
cscs_10729,,,25.0
cscs_10730,,,29.0
cscs_10732,,,26.0
cscs_10733,,No,69.0
cscs_10734,,,30.0
cscs_10735,,,50.0
cscs_10736,,,38.0
cscs_10737,"Large urban centre (100,000+ people)",,49.0
cscs_10738,,,28.0
cscs_10739,,,64.0
cscs_10740,,,28.0
cscs_10741,,,29.0
cscs_10742,"Medium city/town (30,000-99,999 people)",,42.0
cscs_10743,"Medium city/town (30,000-99,999 people)",,28.0
cscs_10744,,,26.0
cscs_10745,,,63.0
cscs_10746,,,73.0
cscs_10747,,Yes,63.0
cscs_10748,"Medium city/town (30,000-99,999 people)",,26.0
cscs_10749,,,38.0
cscs_10751,,,55.0
cscs_10752,,,77.0
cscs_10753,,,48.0
cscs_10756,,,26.0
cscs_10757,,,27.0
cscs_10758,,,37.0
cscs_10759,,,35.0
cscs_10760,"Large urban centre (100,000+ people)",,20.0
cscs_10761,"Large urban centre (100,000+ people)",,63.0
cscs_10762,,No,22.0
cscs_10764,"Small city/town (1,000-29,999 people)",,66.0
cscs_10765,,,46.0
cscs_10767,,,32.0
cscs_10768,,,33.0
cscs_10769,,,34.0
cscs_10771,,,21.0
cscs_10772,,,80.0
cscs_10773,,,72.0
cscs_10776,,,56.0
cscs_10777,,,40.0
cscs_10778,,,27.0
cscs_10779,,,60.0
cscs_10780,,,42.0
cscs_10782,"Large urban centre (100,000+ people)",,63.0
cscs_10783,"Small city/town (1,000-29,999 people)",,76.0
cscs_10784,,No,31.0
cscs_10785,,,29.0
cscs_10786,,,28.0
cscs_10787,,,66.0
cscs_10788,"Large urban centre (100,000+ people)",,80.0
cscs_10789,,,59.0
cscs_10790,,,80.0
cscs_10791,,,22.0
cscs_10792,,,24.0
cscs_10793,,,56.0
cscs_10794,"Large urban centre (100,000+ people)",,39.0
cscs_10795,,,41.0
cscs_10796,,,30.0
cscs_10797,,,59.0
cscs_10801,,,57.0
cscs_10802,,,59.0
cscs_10803,,,55.0
cscs_10804,"Large urban centre (100,000+ people)",,37.0
cscs_10805,,,58.0
cscs_10806,,,64.0
cscs_10807,,,31.0
cscs_10808,,,35.0
cscs_10809,,,29.0
cscs_10810,"Large urban centre (100,000+ people)",,53.0
cscs_10811,"Small city/town (1,000-29,999 people)",,22.0
cscs_10812,,,55.0
cscs_10813,,,62.0
cscs_10814,,,67.0
cscs_10815,,,64.0
cscs_10817,"Large urban centre (100,000+ people)",,45.0
cscs_10819,,,71.0
cscs_10820,,,54.0
cscs_10821,,,50.0
cscs_10822,,,25.0
cscs_10823,,,41.0
cscs_10824,,,64.0
cscs_10825,,,35.0
cscs_10826,,,65.0
cscs_10827,,,84.0
cscs_10828,,,29.0
cscs_10829,,,58.0
cscs_10830,,,32.0
cscs_10831,,,31.0
cscs_10832,,,38.0
cscs_10833,,,30.0
cscs_10834,,,59.0
cscs_10835,,,46.0
cscs_10836,,No,38.0
cscs_10837,"Large urban centre (100,000+ people)",,49.0
cscs_10838,,,54.0
cscs_10839,,,33.0
cscs_10840,,,37.0
cscs_10841,,,62.0
cscs_10843,"Large urban centre (100,000+ people)",,33.0
cscs_10844,,,70.0
cscs_10846,,No,50.0
cscs_10848,,,52.0
cscs_10849,,,27.0
cscs_10850,,,35.0
cscs_10851,,Yes,29.0
cscs_10852,,,28.0
cscs_10853,"Medium city/town (30,000-99,999 people)",,52.0
cscs_10854,,,63.0
cscs_10855,,,35.0
cscs_10856,"Small city/town (1,000-29,999 people)",,54.0
cscs_10857,,,25.0
cscs_10858,,,43.0
cscs_10859,,,69.0
cscs_10860,,,44.0
cscs_10862,,No,39.0
cscs_10865,,,59.0
cscs_10866,"Large urban centre (100,000+ people)",,36.0
cscs_10867,"Large urban centre (100,000+ people)",,53.0
cscs_10868,,,35.0
cscs_10869,,No,73.0
cscs_10870,"Large urban centre (100,000+ people)",,40.0
cscs_10871,,,77.0
cscs_10872,,,63.0
cscs_10873,,,55.0
cscs_10874,,,63.0
cscs_10875,,,54.0
cscs_10876,,,64.0
cscs_10877,"Small city/town (1,000-29,999 people)",,68.0
cscs_10878,"Large urban centre (100,000+ people)",,28.0
cscs_10879,,,36.0
cscs_10880,,,24.0
cscs_10881,,,78.0
cscs_10882,,,60.0
cscs_10885,,,52.0
cscs_10886,,,76.0
cscs_10887,,,74.0
cscs_10888,,,28.0
cscs_10889,,,31.0
cscs_10890,,,59.0
cscs_10891,,,56.0
cscs_10892,,Yes,19.0
cscs_10893,,,66.0
cscs_10894,"Large urban centre (100,000+ people)",,55.0
cscs_10895,,,39.0
cscs_10896,,,74.0
cscs_10897,,,26.0
cscs_10899,"Medium city/town (30,000-99,999 people)",,25.0
cscs_10900,"Small city/town (1,000-29,999 people)",,64.0
cscs_10901,,,31.0
cscs_10902,,,70.0
cscs_10903,,,29.0
cscs_10904,,,80.0
cscs_10905,,,34.0
cscs_10906,,,21.0
cscs_10907,"Large urban centre (100,000+ people)",,30.0
cscs_10908,"Small city/town (1,000-29,999 people)",,27.0
cscs_10910,,,64.0
cscs_10911,,,77.0
cscs_10912,Rural area (Less than 1000 people),,68.0
cscs_10913,,,57.0
cscs_10914,,,82.0
cscs_10915,,,26.0
cscs_10916,,,25.0
cscs_10919,,,50.0
cscs_10920,,,35.0
cscs_10921,,,44.0
cscs_10922,,,40.0
cscs_10923,,,52.0
cscs_10924,"Medium city/town (30,000-99,999 people)",,64.0
cscs_10925,,,52.0
cscs_10926,,,61.0
cscs_10927,,,60.0
cscs_10928,,,23.0
cscs_10929,Rural area (Less than 1000 people),,45.0
cscs_10930,,,20.0
cscs_10931,"Large urban centre (100,000+ people)",,71.0
